src.fid;src.device_id;src.ab_eoi_code;Status;src.network;Region;Gewest;Municipality;Gemeente;src.Name;src.timestamp;src.Value;Google Maps;Google Street View;Geo Point
pm10_hmean_station.fid--17262e03_197a4795c21_-4974;10762;BETR804;Active;Flanders;;;;;42R804 - Antwerpen (Ring);2025-06-23T21:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=210707%2C155115;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=210707%2C155115;51.206303948654636, 4.441947090848597
pm10_hmean_station.fid--17262e03_197a4795c21_-4969;6892;BETN060;Active;Wallonia;;;;;43N060 - Havinnes;2025-06-23T21:00:00+02:00;6;https://www.google.com/maps/search/?api=1&query=145512%2C85521;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145512%2C85521;50.61671840179383, 3.4576244271817296
pm10_hmean_station.fid--17262e03_197a4795c21_-495e;6970;BETN132;Active;Wallonia;;;;;43N132 - Habay-La-Neuve;2025-06-23T21:00:00+02:00;10;https://www.google.com/maps/search/?api=1&query=46070%2C240980;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=46070%2C240980;49.71928118788111, 5.630397740609144
pm10_hmean_station.fid--17262e03_197a4795c21_-495a;7008;BETR223;Active;Wallonia;;;;;43R223 - Jemeppe;2025-06-23T21:00:00+02:00;9;https://www.google.com/maps/search/?api=1&query=146185%2C231210;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=146185%2C231210;50.6206708788392, 5.516404755142998
pm10_hmean_station.fid--17262e03_197a4795c21_-4959;7021;BETR240;Active;Wallonia;;;;;43R240 - Engis;2025-06-23T21:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=141940%2C222850;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=141940%2C222850;50.58361434736863, 5.397446050127331
pm10_hmean_station.fid--17262e03_197a4795c21_-4951;7092;BETR710;Active;Flanders;;;;;44R710 - Destelbergen;2025-06-23T21:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=194736%2C108394;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=194736%2C108394;51.06127769765455, 3.7752623896453605
pm10_hmean_station.fid--17262e03_197a4795c21_-493b;10691;BELSA04;Active;Flanders;;;;;40SA04 - Hoevenen;2025-06-23T20:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=222679%2C152448;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=222679%2C152448;51.3139288941448, 4.403868139749611
pm10_hmean_station.fid--17262e03_197a4795c21_-493a;11043;BELSZ05;Active;Flanders;;;;;40SZ05 - Steenokkerzeel;2025-06-23T20:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=178491%2C160297;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=178491%2C160297;50.91664840535989, 4.515181795705702
pm10_hmean_station.fid--17262e03_197a4795c21_-4935;6563;BETN043;Active;Brussels;;;;;41N043 - Haren;2025-06-23T20:00:00+02:00;10;https://www.google.com/maps/search/?api=1&query=174800%2C151000;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=174800%2C151000;50.883559811382206, 4.38296325180234
pm10_hmean_station.fid--17262e03_197a4795c21_-492e;10784;BELHH08;Active;Flanders;;;;;42HH08 - Houthalen-Helchteren;2025-06-23T20:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=191749%2C220682;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=191749%2C220682;51.03160178512385, 5.3763866842389705
pm10_hmean_station.fid--17262e03_197a4795c21_-492d;6693;BETM802;Active;Flanders;;;;;42M802 - Antwerpen;2025-06-23T20:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=216790%2C153884;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=216790%2C153884;51.260989707467004, 4.424399006935333
pm10_hmean_station.fid--17262e03_197a4795c21_-491a;6880;BETH201;Active;Wallonia;;;;;43H201 - Liège;2025-06-23T20:00:00+02:00;10;https://www.google.com/maps/search/?api=1&query=146700%2C233400;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=146700%2C233400;50.62499156889806, 5.547464182570819
pm10_hmean_station.fid--17262e03_197a4795c21_-4911;6943;BETN093;Active;Wallonia;;;;;43N093 - Sinsin;2025-06-23T20:00:00+02:00;10;https://www.google.com/maps/search/?api=1&query=107410%2C211760;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=107410%2C211760;50.27447751094961, 5.235168654774107
pm10_hmean_station.fid--17262e03_197a4795c21_-490f;6957;BETN113;Active;Wallonia;;;;;43N113 - Sainte-Ode;2025-06-23T20:00:00+02:00;10;https://www.google.com/maps/search/?api=1&query=80250%2C237720;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=80250%2C237720;50.027029017347836, 5.593016914066444
pm10_hmean_station.fid--17262e03_197a4795c21_-490b;6993;BETR221;Active;Wallonia;;;;;43R221 - Liège;2025-06-23T20:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=150514%2C239023;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=150514%2C239023;50.658444416786566, 5.627835290852658
pm10_hmean_station.fid--17262e03_197a4795c21_-4907;10789;BETR401;Active;Wallonia;;;;;43R401 - Namur;2025-06-23T20:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=128073%2C185253;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=128073%2C185253;50.46242793960455, 4.865260946011648
pm10_hmean_station.fid--17262e03_197a4795c21_-4906;7034;BETM705;Active;Flanders;;;;;44M705 - Roeselare;2025-06-23T20:00:00+02:00;19;https://www.google.com/maps/search/?api=1&query=182374%2C64521;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=182374%2C64521;50.94535924135039, 3.152401590470013
pm10_hmean_station.fid--17262e03_197a4795c21_-4905;7042;BETN012;Active;Flanders;;;;;44N012 - Moerkerke;2025-06-23T20:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=216550%2C79753;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=216550%2C79753;51.254573622436354, 3.3625358887016032
pm10_hmean_station.fid--17262e03_197a4795c21_-4904;7054;BETN029;Active;Flanders;;;;;44N029 - Houtem;2025-06-23T20:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=191071%2C24655;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=191071%2C24655;51.01628011113793, 2.582322781489744
pm10_hmean_station.fid--17262e03_197a4795c21_-4903;7069;BETN052;Active;Flanders;;;;;44N052 - Zwevegem;2025-06-23T20:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=167678%2C76269;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=167678%2C76269;50.814873869919765, 3.3224943190372773
pm10_hmean_station.fid--17262e03_197a4795c21_-4901;10704;BETR702;Active;Flanders;;;;;44R702 - Gent (Carlierlaan);2025-06-23T20:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=192469%2C105550;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=192469%2C105550;51.04068941942742, 3.734971479685309
pm10_hmean_station.fid--17262e03_197a4795c21_-4900;7092;BETR710;Active;Flanders;;;;;44R710 - Destelbergen;2025-06-23T20:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=194736%2C108394;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=194736%2C108394;51.06127769765455, 3.7752623896453605
pm10_hmean_station.fid--17262e03_197a4795c21_-48ff;7117;BETR740;Active;Flanders;;;;;44R740 - Sint-Kruiswinkel;2025-06-23T20:00:00+02:00;22;https://www.google.com/maps/search/?api=1&query=204603%2C110815;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=204603%2C110815;51.1501360900007, 3.808735430412745
pm10_hmean_station.fid--17262e03_197a4795c21_-48f2;10767;BELAL03;Active;Flanders;;;;;40AL03 - Beveren;2025-06-23T19:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=216020%2C138320;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=216020%2C138320;51.25396488066987, 4.201460395126576
pm10_hmean_station.fid--17262e03_197a4795c21_-48e7;11074;BELZB08;Active;Flanders;;;;;40ZB08 - Zeebrugge (Evendijk-Oost);2025-06-23T19:00:00+02:00;22;https://www.google.com/maps/search/?api=1&query=225138%2C69418;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=225138%2C69418;51.330403831641554, 3.212604898952718
pm10_hmean_station.fid--17262e03_197a4795c21_-48db;11030;BETMK02;Active;Flanders;;;;;42MK02 - Merksem;2025-06-23T19:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=215624%2C154103;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=215624%2C154103;51.250507862508094, 4.427522934333513
pm10_hmean_station.fid--17262e03_197a4795c21_-48d8;10831;BETN047;Active;Flanders;;;;;42N047 - Hasselt;2025-06-23T19:00:00+02:00;19;https://www.google.com/maps/search/?api=1&query=181115%2C219278;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=181115%2C219278;50.936189381853765, 5.354360289979902
pm10_hmean_station.fid--17262e03_197a4795c21_-48d6;6771;BETR020;Active;Flanders;;;;;42R020 - Vilvoorde;2025-06-23T19:00:00+02:00;29;https://www.google.com/maps/search/?api=1&query=181235%2C154777;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=181235%2C154777;50.94138711459387, 4.436720763534069
pm10_hmean_station.fid--17262e03_197a4795c21_-48d5;6786;BETR801;Active;Flanders;;;;;42R801 - Borgerhout;2025-06-23T19:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=211080%2C154407;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211080%2C154407;51.20966253090992, 4.431821046968845
pm10_hmean_station.fid--17262e03_197a4795c21_-48ce;10956;BETR823;Active;Flanders;;;;;42R823 - Beveren;2025-06-23T19:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=211485%2C140998;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211485%2C140998;51.21325060421084, 4.239930592809776
pm10_hmean_station.fid--17262e03_197a4795c21_-48cc;100021;BETR842;Active;Flanders;;;;;42R842 - Mechelen (Hendrik Speecqvest);2025-06-23T19:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=190026%2C158034;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=190026%2C158034;51.020374444318165, 4.483255334197501
pm10_hmean_station.fid--17262e03_197a4795c21_-48c7;6892;BETN060;Active;Wallonia;;;;;43N060 - Havinnes;2025-06-23T19:00:00+02:00;6;https://www.google.com/maps/search/?api=1&query=145512%2C85521;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145512%2C85521;50.61671840179383, 3.4576244271817296
pm10_hmean_station.fid--17262e03_197a4795c21_-48bb;100029;BETR202;"Empty or value=""-9999""";Wallonia;;;;;43R202 - Liège;2025-06-23T19:00:00+02:00;;https://www.google.com/maps/search/?api=1&query=148172%2C235097;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=148172%2C235097;50.63797831100492, 5.571781423606139
pm10_hmean_station.fid--17262e03_197a4795c21_-48ba;6993;BETR221;Active;Wallonia;;;;;43R221 - Liège;2025-06-23T19:00:00+02:00;19;https://www.google.com/maps/search/?api=1&query=150514%2C239023;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=150514%2C239023;50.658444416786566, 5.627835290852658
pm10_hmean_station.fid--17262e03_197a4795c21_-48b7;7021;BETR240;Active;Wallonia;;;;;43R240 - Engis;2025-06-23T19:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=141940%2C222850;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=141940%2C222850;50.58361434736863, 5.397446050127331
pm10_hmean_station.fid--17262e03_197a4795c21_-48b4;7042;BETN012;Active;Flanders;;;;;44N012 - Moerkerke;2025-06-23T19:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=216550%2C79753;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=216550%2C79753;51.254573622436354, 3.3625358887016032
pm10_hmean_station.fid--17262e03_197a4795c21_-48af;7092;BETR710;Active;Flanders;;;;;44R710 - Destelbergen;2025-06-23T19:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=194736%2C108394;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=194736%2C108394;51.06127769765455, 3.7752623896453605
pm10_hmean_station.fid--17262e03_197a4795c21_-48ad;7125;BETR750;Active;Flanders;;;;;44R750 - Zelzate;2025-06-23T19:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=209705%2C111845;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=209705%2C111845;51.19606326849923, 3.8229200468043354
pm10_hmean_station.fid--17262e03_197a4795c21_-4899;10691;BELSA04;Active;Flanders;;;;;40SA04 - Hoevenen;2025-06-23T18:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=222679%2C152448;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=222679%2C152448;51.3139288941448, 4.403868139749611
pm10_hmean_station.fid--17262e03_197a4795c21_-4894;6552;BETMEU1;Active;Brussels;;;;;41MEU1 - Meudon;2025-06-23T18:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=176084%2C151686;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=176084%2C151686;50.89510056203224, 4.392717697566157
pm10_hmean_station.fid--17262e03_197a4795c21_-488e;10945;BETAL10;Active;Flanders;;;;;42AL10 - Antwerpen (Blancefloerlaan);2025-06-23T18:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=212216%2C149979;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=212216%2C149979;51.219890558046494, 4.368457194756132
pm10_hmean_station.fid--17262e03_197a4795c21_-4887;10831;BETN047;Active;Flanders;;;;;42N047 - Hasselt;2025-06-23T18:00:00+02:00;25;https://www.google.com/maps/search/?api=1&query=181115%2C219278;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=181115%2C219278;50.936189381853765, 5.354360289979902
pm10_hmean_station.fid--17262e03_197a4795c21_-4885;6771;BETR020;Active;Flanders;;;;;42R020 - Vilvoorde;2025-06-23T18:00:00+02:00;30;https://www.google.com/maps/search/?api=1&query=181235%2C154777;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=181235%2C154777;50.94138711459387, 4.436720763534069
pm10_hmean_station.fid--17262e03_197a4795c21_-4884;6786;BETR801;Active;Flanders;;;;;42R801 - Borgerhout;2025-06-23T18:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=211080%2C154407;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211080%2C154407;51.20966253090992, 4.431821046968845
pm10_hmean_station.fid--17262e03_197a4795c21_-487f;10748;BETR817;Active;Flanders;;;;;42R817 - Antwerpen (Groenenborgerlaan);2025-06-23T18:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=207460%2C153440;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=207460%2C153440;51.17713088779366, 4.4179486377777355
pm10_hmean_station.fid--17262e03_197a4795c21_-4877;6883;BETM204;Active;Wallonia;;;;;43M204 - Angleur;2025-06-23T18:00:00+02:00;24;https://www.google.com/maps/search/?api=1&query=145320%2C237930;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145320%2C237930;50.611922706553244, 5.611149762819439
pm10_hmean_station.fid--17262e03_197a4795c21_-486b;6970;BETN132;Active;Wallonia;;;;;43N132 - Habay-La-Neuve;2025-06-23T18:00:00+02:00;7;https://www.google.com/maps/search/?api=1&query=46070%2C240980;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=46070%2C240980;49.71928118788111, 5.630397740609144
pm10_hmean_station.fid--17262e03_197a4795c21_-485f;10704;BETR702;Active;Flanders;;;;;44R702 - Gent (Carlierlaan);2025-06-23T18:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=192469%2C105550;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=192469%2C105550;51.04068941942742, 3.734971479685309
pm10_hmean_station.fid--17262e03_197a4795c21_-485c;7125;BETR750;Active;Flanders;;;;;44R750 - Zelzate;2025-06-23T18:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=209705%2C111845;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=209705%2C111845;51.19606326849923, 3.8229200468043354
pm10_hmean_station.fid--17262e03_197a4795c21_-4859;7143;BETR502;Active;Wallonia;;;;;45R502 - Lodelinsart;2025-06-23T18:00:00+02:00;23;https://www.google.com/maps/search/?api=1&query=124240%2C156390;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=124240%2C156390;50.42899539289616, 4.4586808580217205
pm10_hmean_station.fid--17262e03_197a4795c21_-4857;7151;BETR511;Active;Wallonia;;;;;45R511 - Marcinelle;2025-06-23T18:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=118520%2C153980;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=118520%2C153980;50.37759210212807, 4.42470045040247
pm10_hmean_station.fid--17262e03_197a4795c21_-484e;6157;BELAL05;Active;Flanders;;;;;40AL05 - Beveren;2025-06-23T17:00:00+02:00;25;https://www.google.com/maps/search/?api=1&query=217029%2C143727;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=217029%2C143727;51.26311771687359, 4.278889821667833
pm10_hmean_station.fid--17262e03_197a4795c21_-484c;11048;BELGK37;Active;Flanders;;;;;40GK37 - Genk;2025-06-23T17:00:00+02:00;27;https://www.google.com/maps/search/?api=1&query=180790%2C231004;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=180790%2C231004;50.93174971458806, 5.521087481113465
pm10_hmean_station.fid--17262e03_197a4795c21_-4844;6531;BETB011;Active;Brussels;;;;;41B011 - Berchem-Sainte-Agathe;2025-06-23T17:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=171963%2C144338;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=171963%2C144338;50.85803059327685, 4.288336366305905
pm10_hmean_station.fid--17262e03_197a4795c21_-4841;6578;BETR001;Active;Brussels;;;;;41R001 - Molenbeek-Saint-Jean;2025-06-23T17:00:00+02:00;18;https://www.google.com/maps/search/?api=1&query=171030%2C147540;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=171030%2C147540;50.84966548806797, 4.333819707712016
pm10_hmean_station.fid--17262e03_197a4795c21_-4836;10831;BETN047;Active;Flanders;;;;;42N047 - Hasselt;2025-06-23T17:00:00+02:00;26;https://www.google.com/maps/search/?api=1&query=181115%2C219278;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=181115%2C219278;50.936189381853765, 5.354360289979902
pm10_hmean_station.fid--17262e03_197a4795c21_-4833;6786;BETR801;Active;Flanders;;;;;42R801 - Borgerhout;2025-06-23T17:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=211080%2C154407;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211080%2C154407;51.20966253090992, 4.431821046968845
pm10_hmean_station.fid--17262e03_197a4795c21_-4830;10762;BETR804;Active;Flanders;;;;;42R804 - Antwerpen (Ring);2025-06-23T17:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=210707%2C155115;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=210707%2C155115;51.206303948654636, 4.441947090848597
pm10_hmean_station.fid--17262e03_197a4795c21_-4827;6880;BETH201;Active;Wallonia;;;;;43H201 - Liège;2025-06-23T17:00:00+02:00;18;https://www.google.com/maps/search/?api=1&query=146700%2C233400;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=146700%2C233400;50.62499156889806, 5.547464182570819
pm10_hmean_station.fid--17262e03_197a4795c21_-4826;6883;BETM204;Active;Wallonia;;;;;43M204 - Angleur;2025-06-23T17:00:00+02:00;28;https://www.google.com/maps/search/?api=1&query=145320%2C237930;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145320%2C237930;50.611922706553244, 5.611149762819439
